case,motor,kp,ki,kd,target,phase,t,erpm,iq,id,imotor,iin,duty,vq,vd,fault
left_kp0.0085_ki0.017_kd0_+300,left,0.0085,0.017,0.0,0,stop,0.07659706304548308,290.0,0.18,0.04,0.18,0.08,0.066,2.829,-0.348,0
left_kp0.0085_ki0.017_kd0_+300,left,0.0085,0.017,0.0,0,stop,0.14317800203571096,277.0,0.09,0.02,0.1,0.1,0.057,2.432,-0.38,0
left_kp0.0085_ki0.017_kd0_+300,left,0.0085,0.017,0.0,0,stop,0.20944835903355852,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0085_ki0.017_kd0_+300,left,0.0085,0.017,0.0,0,stop,0.2761346430052072,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0085_ki0.017_kd0_+300,left,0.0085,0.017,0.0,0,stop,0.3425551750115119,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0085_ki0.017_kd0_+300,left,0.0085,0.017,0.0,0,stop,0.40907364804297686,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0085_ki0.017_kd0_+300,left,0.0085,0.017,0.0,0,stop,0.4757901710108854,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0085_ki0.017_kd0_+300,left,0.0085,0.017,0.0,0,stop,0.5421972200274467,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0085_ki0.017_kd0_+300,left,0.0085,0.017,0.0,0,stop,0.6085738450055942,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0085_ki0.017_kd0_+300,left,0.0085,0.017,0.0,0,stop,0.6749602710478939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0085_ki0.017_kd0_+300,left,0.0085,0.017,0.0,0,stop,0.7415122490492649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,0.00013132498133927584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,0.06615984602831304,0.0,0.0,0.0,0.0,0.06,0.006,0.26,0.05,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,0.13253070099744946,0.0,-0.09,0.01,0.09,0.04,0.005,0.206,-0.112,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,0.19893383199814707,0.0,-0.06,0.0,0.06,0.0,-0.016,-0.686,-0.099,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,0.26519785600248724,0.0,-0.13,0.0,0.13,0.0,-0.04,-1.686,-0.233,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,0.3314439270179719,0.0,-0.18,0.0,0.18,0.06,-0.046,-1.971,-0.303,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,0.3977494069840759,0.0,-0.2,0.04,0.2,0.0,-0.044,-1.871,-0.311,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,0.4640252640238032,0.0,-0.22,0.0,0.22,0.0,-0.043,-1.775,-0.431,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,0.5302392090088688,0.0,-0.24,0.01,0.24,0.04,-0.043,-1.791,-0.482,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,0.5966202180134133,0.0,-0.25,0.0,0.25,0.0,-0.044,-1.826,-0.453,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,0.6630238689831458,0.0,-0.27,0.0,-0.27,-0.02,-0.045,-1.869,-0.504,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,0.7292905999929644,0.0,-0.28,0.03,0.29,0.04,-0.046,-1.938,-0.466,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,0.7955537870293483,0.0,-0.28,0.0,0.28,0.04,-0.05,-2.102,-0.48,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,0.8619445280055515,0.0,-0.25,0.02,0.25,0.08,-0.062,-2.645,-0.423,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,0.9281983230030164,-21.0,-0.4,0.02,0.4,0.08,-0.076,-3.203,-0.702,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,0.9944378969958052,-275.0,-0.21,-0.03,0.21,0.02,-0.081,-3.34,-0.954,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,1.060833449009806,-351.0,-0.14,-0.02,0.15,0.02,-0.082,-3.366,-1.042,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,1.1270137869869359,-395.0,-0.2,0.01,0.2,0.26,-0.077,-3.187,-0.841,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,1.1932744309888221,-372.0,-0.17,0.04,0.18,0.08,-0.076,-3.184,-0.774,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,1.2597199089941569,-346.0,-0.18,-0.04,0.19,0.06,-0.075,-3.133,-0.721,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,1.3260449590161443,-329.0,-0.18,-0.01,0.18,0.02,-0.071,-2.996,-0.528,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,1.392571725009475,-310.0,-0.2,0.0,0.2,0.14,-0.072,-3.018,-0.632,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,-300.0,run,1.45901396201225,-305.0,-0.22,-0.03,-0.22,-0.02,-0.072,-3.031,-0.648,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,0,stop,6.500049494206905e-07,-305.0,-0.15,0.0,0.15,0.02,-0.071,-2.983,-0.528,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,0,stop,0.07627553498605266,-303.0,-0.2,0.0,0.2,0.18,-0.067,-2.825,-0.627,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,0,stop,0.1425267750164494,-292.0,-0.17,-0.01,0.17,0.06,-0.058,-2.442,-0.391,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,0,stop,0.2089711430016905,-263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,0,stop,0.27521921700099483,-263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,0,stop,0.34147455397760496,-263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,0,stop,0.4077636110014282,-263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,0,stop,0.4741379839833826,-263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,0,stop,0.5404323760303669,-263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,0,stop,0.6067662790301256,-263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,0,stop,0.6731305149733089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0085_ki0.017_kd0_-300,left,0.0085,0.017,0.0,0,stop,0.7396133079892024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,0.0001663209986872971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,0.06634015997406095,0.0,0.01,0.0,0.01,0.0,0.002,0.024,0.088,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,0.13298312400002033,0.0,0.02,-0.01,0.02,0.02,0.019,0.772,0.286,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,0.19920018495758995,0.0,0.12,0.01,0.12,0.02,0.037,1.539,0.337,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,0.2655401799711399,0.0,0.17,0.06,0.18,0.02,0.04,1.713,0.244,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,0.3318697629729286,0.0,0.21,0.01,0.21,0.0,0.041,1.735,-0.227,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,0.3982251689885743,0.0,0.2,0.0,0.2,0.08,0.042,1.756,-0.335,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,0.46453129197470844,0.0,0.23,0.0,0.23,0.0,0.043,1.802,-0.34,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,0.5310998339555226,0.0,0.22,0.0,0.22,0.08,0.047,2.0,-0.295,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,0.5973897769581527,0.0,0.2,-0.01,0.2,0.02,0.062,2.606,-0.423,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,0.6638751839636825,0.0,0.24,0.0,0.24,0.08,0.073,3.127,-0.136,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,0.7301823470043018,89.0,0.29,-0.01,0.29,0.06,0.076,3.194,-0.689,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,0.7966736140078865,344.0,0.15,-0.04,0.16,0.34,0.071,2.974,-0.592,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,0.8632956969668157,309.0,0.19,0.08,0.2,0.04,0.065,2.756,-0.421,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,0.9293739149579778,285.0,0.19,0.0,0.19,0.02,0.06,2.547,-0.305,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,0.9954337259987369,256.0,0.19,0.0,0.19,0.04,0.057,2.459,-0.075,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,1.0616699119564146,199.0,0.21,0.04,0.21,0.02,0.059,2.523,-0.375,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,1.127814434003085,189.0,0.22,-0.01,0.22,0.08,0.063,2.695,-0.214,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,1.1941446079872549,208.0,0.27,0.04,0.28,0.06,0.066,2.834,-0.303,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,1.2604473609826528,232.0,0.21,-0.02,0.21,0.0,0.067,2.854,-0.34,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,1.3267350939568132,264.0,0.18,0.03,0.18,0.06,0.068,2.905,-0.399,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,1.3932523039984517,276.0,0.17,-0.04,0.18,0.04,0.073,3.082,-0.418,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,300.0,run,1.4595843229908496,290.0,0.15,-0.03,0.16,0.28,0.069,2.887,-0.552,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,0,stop,1.1569936759769917e-06,295.0,0.21,-0.01,0.21,0.08,0.067,2.86,-0.418,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,0,stop,0.07635761797428131,281.0,0.15,-0.04,0.15,0.04,0.067,2.841,-0.286,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,0,stop,0.1426403239602223,280.0,0.15,0.0,0.15,0.0,0.05,2.141,-0.302,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,0,stop,0.2088476379867643,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,0,stop,0.27524859295226634,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,0,stop,0.34152653795899823,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,0,stop,0.4078846199554391,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,0,stop,0.47412450797855854,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,0,stop,0.5405569879803807,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,0,stop,0.6069252309971489,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,0,stop,0.6733169810031541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_+300,left,0.009,0.018,0.0,0,stop,0.7395913929794915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,9.866600157693028e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,0.06611529900692403,0.0,0.0,-0.02,0.02,0.04,-0.006,-0.152,0.214,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,0.13219487300375476,0.0,-0.02,0.0,0.02,0.04,-0.023,-0.938,0.252,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,0.19829737901454791,0.0,-0.13,0.0,0.13,0.06,-0.037,-1.579,0.067,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,0.264408519025892,0.0,-0.12,0.0,0.12,0.0,-0.044,-1.877,-0.193,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,0.33059552300255746,0.0,-0.16,0.0,0.16,0.0,-0.048,-2.048,-0.059,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,0.3967724480316974,0.0,-0.25,-0.03,0.25,0.0,-0.053,-2.26,-0.099,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,0.4628402800299227,-15.0,-0.19,0.07,0.21,0.0,-0.055,-2.365,-0.276,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,0.5289150720345788,-27.0,-0.18,-0.02,0.18,0.26,-0.062,-2.571,-0.713,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,0.5949932100484148,-127.0,-0.22,-0.04,0.23,0.06,-0.062,-2.664,-0.243,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,0.6611914570094086,-170.0,-0.19,0.04,0.19,0.26,-0.059,-2.46,-0.49,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,0.7275443680118769,-198.0,-0.13,-0.01,0.13,0.0,-0.06,-2.535,-0.453,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,0.7936460110358894,-190.0,-0.21,0.02,0.21,0.06,-0.06,-2.559,-0.289,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,0.8599414530326612,-184.0,-0.2,-0.04,0.21,0.3,-0.061,-2.61,-0.19,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,0.9262942900531925,-189.0,-0.23,-0.01,-0.23,-0.04,-0.059,-2.517,-0.04,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,0.9923751440364867,-189.0,-0.22,0.04,0.22,0.06,-0.058,-2.423,-0.479,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,1.0585207320400514,-182.0,-0.18,-0.08,0.2,0.06,-0.064,-2.707,-0.335,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,1.1247219979995862,-183.0,-0.23,0.01,0.23,0.04,-0.068,-2.895,-0.388,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,1.190914631006308,-229.0,-0.19,-0.07,-0.2,-0.06,-0.069,-2.94,-0.426,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,1.2569892160245217,-269.0,-0.19,-0.05,0.2,0.06,-0.067,-2.817,-0.466,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,1.3230955520411953,-262.0,-0.2,0.08,0.22,0.02,-0.068,-2.862,-0.434,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,1.3892177870147862,-266.0,-0.25,0.01,0.25,0.08,-0.07,-2.932,-0.584,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,-300.0,run,1.4553612690069713,-276.0,-0.19,0.03,0.19,0.04,-0.07,-2.927,-0.592,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,0,stop,1.4800461940467358e-06,-290.0,-0.18,0.01,0.18,0.04,-0.069,-2.932,-0.394,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,0,stop,0.07661811902653426,-281.0,-0.2,0.0,0.2,0.06,-0.066,-2.771,-0.479,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,0,stop,0.14290153502952307,-267.0,-0.12,0.0,0.12,0.28,-0.053,-2.251,-0.367,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,0,stop,0.20915920904371887,-267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,0,stop,0.27549635799368843,-267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,0,stop,0.341882846027147,-267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,0,stop,0.408267954015173,-267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,0,stop,0.47462904604617506,-267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,0,stop,0.540957671997603,-267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,0,stop,0.6072892240481451,-267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,0,stop,0.6736733390134759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.018_kd0_-300,left,0.009,0.018,0.0,0,stop,0.7399516990408301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.02_kd0_+300,left,0.009,0.02,0.0,300.0,run,0.00019210996106266975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.02_kd0_+300,left,0.009,0.02,0.0,300.0,run,0.06671040301444009,0.0,0.0,0.0,0.01,0.04,0.001,0.013,0.021,0
left_kp0.009_ki0.02_kd0_+300,left,0.009,0.02,0.0,300.0,run,0.13296139700105414,0.0,0.03,0.0,0.03,0.02,0.017,0.705,0.195,0
left_kp0.009_ki0.02_kd0_+300,left,0.009,0.02,0.0,300.0,run,0.19923943298636004,0.0,0.12,0.0,0.12,0.02,0.036,1.533,0.31,0
left_kp0.009_ki0.02_kd0_+300,left,0.009,0.02,0.0,300.0,run,0.26552930497564375,0.0,0.16,0.01,0.16,0.04,0.044,1.868,0.375,0
left_kp0.009_ki0.02_kd0_+300,left,0.009,0.02,0.0,300.0,run,0.33183891099179164,0.0,0.16,0.06,0.18,0.06,0.045,1.94,0.144,0
left_kp0.009_ki0.02_kd0_+300,left,0.009,0.02,0.0,300.0,run,0.398179926967714,0.0,0.2,0.0,0.2,0.06,0.048,2.064,0.04,0
left_kp0.009_ki0.02_kd0_+300,left,0.009,0.02,0.0,300.0,run,0.4645520820049569,0.0,0.19,-0.01,0.19,0.02,0.058,2.49,-0.123,0
left_kp0.009_ki0.02_kd0_+300,left,0.009,0.02,0.0,300.0,run,0.5308204789762385,0.0,0.24,0.05,0.25,0.06,0.063,2.669,-0.351,0
left_kp0.009_ki0.02_kd0_+300,left,0.009,0.02,0.0,300.0,run,0.5971010680077597,152.0,0.12,0.15,0.2,0.04,0.069,2.897,-0.562,0
left_kp0.009_ki0.02_kd0_+300,left,0.009,0.02,0.0,300.0,run,0.6635223230114207,250.0,0.12,-0.04,0.13,0.02,0.065,2.744,-0.415,0
left_kp0.009_ki0.02_kd0_+300,left,0.009,0.02,0.0,300.0,run,0.7299094509799033,266.0,0.16,0.0,0.16,0.06,0.064,2.726,-0.308,0
left_kp0.009_ki0.02_kd0_+300,left,0.009,0.02,0.0,300.0,run,0.7959385740105063,242.0,0.16,-0.03,0.17,0.06,0.06,2.535,-0.49,0
left_kp0.009_ki0.02_kd0_+300,left,0.009,0.02,0.0,300.0,run,0.8622336739790626,222.0,0.25,-0.02,0.25,0.02,0.058,2.484,-0.297,0
left_kp0.009_ki0.02_kd0_+300,left,0.009,0.02,0.0,300.0,run,0.928744172968436,202.0,0.17,-0.05,0.18,0.02,0.057,2.463,-0.083,0
left_kp0.009_ki0.02_kd0_+300,left,0.009,0.02,0.0,300.0,run,0.9949807099765167,186.0,0.19,0.02,0.19,0.04,0.061,2.597,0.072,0
left_kp0.009_ki0.02_kd0_+300,left,0.009,0.02,0.0,300.0,run,1.061634100973606,187.0,0.26,-0.03,0.26,0.06,0.065,2.771,-0.249,0
left_kp0.009_ki0.02_kd0_+300,left,0.009,0.02,0.0,300.0,run,1.1279360839980654,227.0,0.28,0.03,0.28,0.1,0.068,2.905,-0.332,0
left_kp0.009_ki0.02_kd0_+300,left,0.009,0.02,0.0,300.0,run,1.194405957008712,253.0,0.22,-0.01,0.22,0.08,0.069,2.908,-0.428,0
