case,motor,kp,ki,kd,target,phase,t,erpm,iq,id,imotor,iin,duty,vq,vd,fault
left_ramp600_+300_r1,left,0.009,0.02,0.0,0,stop,0.6073769310023636,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp600_+300_r1,left,0.009,0.02,0.0,0,stop,0.6737243280513212,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp600_+300_r1,left,0.009,0.02,0.0,0,stop,0.7403110020095482,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,0.0001362009788863361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,0.06635878095403314,0.0,0.01,0.0,0.01,0.04,-0.007,-0.265,-0.142,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,0.13273804099299014,0.0,0.04,0.01,0.04,0.0,-0.014,-0.606,-0.112,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,0.19892446097219363,0.0,-0.05,0.0,0.05,0.06,-0.031,-1.287,-0.329,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,0.2652182129677385,0.0,-0.08,-0.01,0.08,0.0,-0.034,-1.45,-0.265,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,0.33148061495739967,0.0,-0.09,-0.01,0.09,0.0,-0.039,-1.654,-0.104,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,0.3977930859546177,0.0,-0.15,-0.02,0.15,0.06,-0.04,-1.705,0.123,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,0.4643146339803934,0.0,-0.16,0.0,0.16,0.08,-0.041,-1.751,0.308,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,0.5306193479918875,0.0,-0.19,0.0,0.19,0.02,-0.043,-1.823,0.327,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,0.5969593559857458,0.0,-0.24,0.0,0.24,0.08,-0.044,-1.842,0.337,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,0.66338929196354,0.0,-0.26,0.02,0.26,0.02,-0.045,-1.884,0.302,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,0.729933219961822,0.0,-0.24,0.0,0.24,0.02,-0.046,-1.938,0.324,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,0.7961856889887713,0.0,-0.31,0.0,0.31,0.1,-0.046,-1.943,0.337,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,0.8625078929471783,0.0,-0.29,0.07,0.3,0.0,-0.05,-2.123,0.096,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,0.9288596969563514,0.0,-0.31,0.02,0.31,0.0,-0.059,-2.549,0.115,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,0.9953361199586652,0.0,-0.23,0.07,0.24,0.04,-0.075,-3.211,-0.388,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,1.0616757299867459,-338.0,-0.34,0.01,0.34,0.1,-0.088,-3.723,-0.683,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,1.1279764309874736,-484.0,-0.17,-0.08,0.18,0.08,-0.085,-3.479,-1.026,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,1.1942595739965327,-432.0,-0.1,0.0,0.1,0.1,-0.08,-3.415,-0.061,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,1.2606203769682907,-389.0,-0.2,-0.02,0.2,0.06,-0.076,-3.265,-0.211,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,1.3270143209956586,-370.0,-0.17,-0.02,0.17,0.04,-0.076,-3.248,0.016,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,1.393443489971105,-355.0,-0.11,0.03,0.11,0.02,-0.079,-3.38,-0.238,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,1.460185804986395,-342.0,-0.23,0.0,0.23,0.08,-0.074,-3.173,-0.139,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,1.526844750973396,-342.0,-0.16,0.03,0.17,0.04,-0.073,-3.144,-0.021,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,1.593258235952817,-339.0,-0.16,0.04,0.17,0.08,-0.074,-3.155,-0.327,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,1.6597787179634906,-328.0,-0.19,-0.07,0.2,0.06,-0.074,-3.163,0.0,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,1.7261533049750142,-318.0,-0.19,0.06,0.2,0.36,-0.073,-3.114,-0.061,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,1.7926616529584862,-310.0,-0.17,-0.03,0.17,0.04,-0.072,-3.08,-0.305,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,1.8590351159800775,-308.0,-0.24,-0.01,0.24,0.06,-0.07,-3.021,0.016,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,1.9255363639676943,-296.0,-0.22,0.06,0.23,0.44,-0.071,-3.034,-0.069,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,1.9918801819439977,-293.0,-0.17,-0.04,0.17,0.08,-0.071,-3.045,-0.335,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,2.0583393999841064,-299.0,-0.26,-0.01,0.26,0.1,-0.071,-3.023,0.021,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,2.124566345999483,-294.0,-0.18,0.0,0.18,0.04,-0.071,-3.023,0.005,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,-300,run,2.1907095939968713,-293.0,-0.18,0.02,0.18,0.08,-0.072,-3.042,-0.404,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,0,stop,1.1770171113312244e-06,-300.0,-0.21,-0.05,0.22,0.48,-0.071,-3.05,0.013,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,0,stop,0.07643152703531086,-290.0,-0.14,0.03,0.15,0.04,-0.068,-2.935,-0.08,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,0,stop,0.1428081240155734,-282.0,-0.12,0.04,0.13,0.02,-0.066,-2.809,-0.308,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,0,stop,0.20907078305026516,-252.0,-0.16,0.0,0.16,0.02,-0.058,-2.498,0.069,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,0,stop,0.27556265401653945,-235.0,-0.17,0.01,0.17,0.06,-0.049,-2.096,0.104,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,0,stop,0.3421258750022389,-186.0,-0.17,0.0,0.17,0.06,-0.039,-1.672,-0.104,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,0,stop,0.4084733750205487,-186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,0,stop,0.4749572570435703,-186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,0,stop,0.5413443610304967,-186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,0,stop,0.607738908031024,-186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,0,stop,0.6740580660407431,-186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp600_-300_r1,left,0.009,0.02,0.0,0,stop,0.7404235360445455,-186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,0.00014431000454351306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,0.06641904602292925,0.0,-0.03,0.0,0.03,0.0,0.008,0.214,-0.292,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,0.13272213999880478,0.0,0.0,-0.04,0.04,0.08,0.014,0.235,-0.544,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,0.19905078504234552,0.0,0.01,-0.02,0.02,0.08,0.021,0.796,-0.418,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,0.26540649903472513,0.0,0.07,0.0,0.07,0.08,0.03,1.195,-0.52,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,0.33196726901223883,0.0,0.11,-0.01,0.11,0.08,0.035,1.447,-0.34,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,0.39844674401683733,0.0,0.12,0.0,0.12,0.04,0.037,1.576,-0.19,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,0.4647687690448947,0.0,0.18,-0.05,0.18,0.02,0.041,1.731,0.15,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,0.531076044018846,0.0,0.2,0.01,0.2,0.1,0.044,1.871,0.265,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,0.5974462410085835,0.0,0.22,0.01,0.22,0.0,0.049,2.072,0.243,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,0.663820484012831,0.0,0.21,0.02,0.21,0.1,0.054,2.31,-0.018,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,0.730350591999013,15.0,0.25,0.02,0.25,0.02,0.057,2.431,0.042,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,0.796590828045737,26.0,0.21,-0.02,0.21,0.1,0.069,2.959,-0.08,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,0.8629112720373087,198.0,0.21,-0.03,0.21,0.08,0.075,3.203,-0.273,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,0.9291411250014789,311.0,0.25,-0.05,0.25,0.26,0.072,3.021,-0.646,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,0.9954755990183912,338.0,0.15,0.04,0.15,0.38,0.069,2.94,-0.469,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,1.0618315600440837,306.0,0.14,0.01,0.14,0.04,0.064,2.71,-0.321,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,1.1281512440182269,263.0,0.17,0.04,0.18,0.06,0.063,2.677,-0.461,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,1.1946040770271793,244.0,0.18,-0.04,0.18,0.06,0.063,2.688,-0.139,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,1.2608665490406565,234.0,0.2,-0.04,0.2,0.08,0.063,2.71,-0.222,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,1.3272600120399147,228.0,0.2,0.0,0.2,0.02,0.066,2.828,-0.284,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,1.3935532710165717,240.0,0.29,-0.1,0.31,0.06,0.069,2.927,-0.444,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,1.4598259319900535,266.0,0.18,-0.02,0.18,0.04,0.069,2.954,-0.345,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,1.5263897430268116,287.0,0.19,0.02,0.19,0.06,0.07,2.964,-0.394,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,1.5926383979967795,294.0,0.13,0.01,0.13,0.44,0.071,2.972,-0.637,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,1.6589973590453155,298.0,0.16,-0.02,0.16,0.04,0.07,2.964,-0.415,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,1.7253584199934267,295.0,0.11,-0.07,0.13,0.16,0.068,2.881,-0.369,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,1.7916850300389342,285.0,0.24,0.01,0.24,0.24,0.068,2.86,-0.568,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,1.85814536298858,289.0,0.2,0.03,0.21,0.24,0.068,2.895,-0.404,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,1.924454311025329,290.0,0.17,0.04,0.18,0.04,0.069,2.913,-0.474,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,1.9906892770086415,286.0,0.24,0.01,0.24,0.04,0.07,2.964,-0.528,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,2.057007418014109,291.0,0.22,0.0,0.22,0.08,0.069,2.937,-0.356,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,2.1233157960232347,296.0,0.23,0.03,0.23,0.02,0.068,2.873,-0.399,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,300,run,2.189688266022131,282.0,0.2,-0.04,0.21,0.02,0.07,2.978,-0.418,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,0,stop,1.8100254237651825e-06,282.0,0.18,-0.08,0.2,0.02,0.069,2.962,-0.327,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,0,stop,0.07642915903124958,287.0,0.22,0.03,0.22,0.0,0.068,2.876,-0.34,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,0,stop,0.14276388299185783,276.0,0.17,-0.05,0.17,0.04,0.065,2.758,-0.297,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,0,stop,0.20923872501589358,268.0,0.2,0.0,0.2,0.0,0.056,2.393,-0.273,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,0,stop,0.27556802600156516,211.0,0.2,0.0,0.2,0.06,0.05,2.128,0.042,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,0,stop,0.34188886801712215,211.0,0.17,-0.03,0.18,0.16,0.042,1.785,-0.233,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,0,stop,0.40830236702458933,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,0,stop,0.4745816889917478,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,0,stop,0.5409065730054863,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,0,stop,0.6072634879965335,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,0,stop,0.6736899469979107,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp600_+300_r2,left,0.009,0.02,0.0,0,stop,0.7399588070111349,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,0.0003196920151822269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,0.06643727602204308,0.0,0.02,-0.01,0.02,0.04,-0.004,-0.064,-0.174,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,0.1327573960297741,0.0,0.01,0.0,0.01,0.06,-0.008,-0.225,-0.235,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,0.19909632700728253,0.0,-0.03,0.09,0.09,0.06,-0.026,-0.999,-0.477,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,0.26557617203798145,0.0,-0.07,0.0,0.07,0.0,-0.032,-1.308,-0.461,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,0.3321685950504616,0.0,-0.12,0.0,0.12,0.0,-0.036,-1.434,-0.522,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,0.3985043330467306,0.0,-0.09,0.01,0.09,0.04,-0.038,-1.554,-0.52,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,0.46493932604789734,0.0,-0.18,0.01,0.18,0.0,-0.04,-1.632,-0.538,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,0.5312438670080155,0.0,-0.22,0.01,0.22,0.0,-0.04,-1.653,-0.388,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,0.5976008709985763,0.0,-0.2,-0.01,0.2,0.04,-0.041,-1.696,-0.442,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,0.6639276260393672,0.0,-0.26,0.0,0.26,0.02,-0.042,-1.755,-0.361,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,0.7302217170363292,0.0,-0.26,0.01,0.26,0.24,-0.047,-1.98,-0.265,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,0.7965048720361665,0.0,-0.26,-0.1,0.28,0.04,-0.057,-2.452,-0.179,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,0.8628205530112609,0.0,-0.25,0.0,0.25,0.04,-0.074,-3.184,-0.26,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,0.9291989870253019,-272.0,-0.25,0.12,0.28,0.08,-0.081,-3.425,-0.64,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,0.9955843740026467,-421.0,-0.12,0.05,0.13,0.08,-0.078,-3.155,-1.109,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,1.0618291760329157,-385.0,-0.2,-0.01,0.2,0.08,-0.071,-3.015,-0.53,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,1.1280456620152108,-338.0,-0.11,-0.01,0.11,0.02,-0.067,-2.811,-0.68,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,1.1943981310469098,-277.0,-0.16,0.05,0.17,0.06,-0.063,-2.653,-0.597,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,1.2606451790197752,-266.0,-0.23,0.03,0.23,0.02,-0.067,-2.86,-0.396,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,1.3269418600248173,-256.0,-0.15,-0.02,0.15,0.04,-0.068,-2.9,-0.369,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,1.393279028008692,-263.0,-0.15,-0.02,0.15,0.04,-0.064,-2.667,-0.611,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,1.4598173950216733,-257.0,-0.18,0.03,0.18,0.08,-0.07,-2.951,-0.511,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,1.5261517420294695,-256.0,-0.25,0.0,0.25,0.04,-0.069,-2.946,-0.38,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,1.5929412090335973,-289.0,-0.21,-0.02,0.21,0.1,-0.067,-2.774,-0.68,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,1.6594267840264365,-287.0,-0.14,-0.03,0.14,0.26,-0.071,-2.991,-0.576,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,1.7256833370192908,-286.0,-0.22,0.0,0.22,0.02,-0.07,-2.983,-0.318,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,1.7918708710349165,-301.0,-0.22,-0.01,0.22,0.3,-0.068,-2.822,-0.659,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,1.8582072060089558,-282.0,-0.18,-0.04,0.19,0.02,-0.07,-2.921,-0.592,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,1.9244270300259814,-280.0,-0.2,-0.01,0.2,0.02,-0.072,-3.061,-0.34,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,1.9907516650273465,-298.0,-0.18,0.02,0.18,0.02,-0.069,-2.857,-0.705,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,2.0570697090006433,-287.0,-0.12,-0.04,0.13,0.02,-0.07,-2.946,-0.675,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,2.123406076047104,-284.0,-0.15,-0.04,0.16,0.02,-0.073,-3.082,-0.41,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,-300,run,2.1898755690199323,-296.0,-0.27,0.04,0.27,0.06,-0.066,-2.763,-0.603,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,0,stop,2.027023583650589e-06,-281.0,-0.19,0.07,0.2,0.04,-0.066,-2.734,-0.694,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,0,stop,0.07644581299973652,-272.0,-0.16,0.0,0.16,0.06,-0.071,-2.996,-0.455,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,0,stop,0.14264250901760533,-272.0,-0.23,0.03,0.24,0.04,-0.064,-2.734,-0.388,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,0,stop,0.20899640902644023,-264.0,-0.18,-0.05,0.19,0.0,-0.055,-2.283,-0.514,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,0,stop,0.27540613600285724,-210.0,-0.16,-0.05,0.17,0.06,-0.049,-2.047,-0.42,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,0,stop,0.3417432600399479,-210.0,-0.14,0.0,0.14,0.04,-0.045,-1.919,-0.222,0
left_ramp600_-300_r2,left,0.009,0.02,0.0,0,stop,0.4080782640376128,-145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
